datetime,open,high,low,close,volume
2017-11-24,146.95,147.37,146.85,147.32,8455312
2017-11-27,147.27,147.61,146.92,147.26,22813768
2017-11-28,147.57,147.73,146.79,147.63,25439016
2017-11-29,147.5,147.5,144.36,145.06,73152914
2017-11-30,145.63,146.56,145.33,146.28,57426396
2017-12-01,145.37,146.36,143.55,145.65,59431937
2017-12-04,146.58,146.72,143.83,143.98,52162497
2017-12-05,143.91,145.71,143.4,144.07,40925480
2017-12-06,143.55,144.94,143.36,144.72,29001128
2017-12-07,144.71,145.63,144.56,145.21,33010704
2017-12-08,146.23,146.63,145.63,145.85,28280477
2017-12-11,145.91,147.03,145.91,146.98,21161010
2017-12-12,146.9,147.22,146.47,146.78,20455768
2017-12-13,147.34,147.54,146.85,147.07,24654070
2017-12-14,147.34,147.7,146.8,146.96,24798742
2017-12-15,147.54,148.79,147.29,148.63,50471665
2017-12-18,149.55,150.0,149.34,149.88,27362581
2017-12-19,149.6,149.75,148.58,148.99,31732736
2017-12-20,149.51,149.54,148.24,148.83,39178834
2017-12-21,149.02,149.51,148.68,148.85,18821086
2017-12-22,148.62,148.74,148.28,148.68,24460035
2017-12-26,147.89,148.07,147.34,147.88,22283335
2017-12-27,147.88,148.29,147.75,147.9,22579424
2017-12-28,148.38,148.39,147.9,148.07,27505922
2017-12-29,148.24,148.24,147.1,147.16,33414821
2018-01-02,147.86,149.77,147.55,149.74,33330545
2018-01-03,149.85,151.32,149.85,151.19,29997989
2018-01-04,151.72,151.91,151.24,151.46,25122938
2018-01-05,152.15,153.08,151.89,152.98,27529791
2018-01-08,152.96,153.65,152.92,153.57,23653897
2018-01-09,153.86,154.04,153.12,153.58,25046970
2018-01-10,152.86,153.25,152.22,153.24,34256883
2018-01-11,153.51,154.28,153.25,154.27,20795369
2018-01-12,154.03,155.57,153.94,155.41,38324540
2018-01-16,156.41,157.23,154.5,154.96,41624496
2018-01-17,155.67,156.87,154.94,156.63,34691580
2018-01-18,156.41,157.02,156.02,156.66,26646012
2018-01-19,157.14,157.41,156.39,157.15,39374396
2018-01-22,157.09,158.84,156.92,158.84,26440795
2018-01-23,159.33,160.29,159.25,160.15,38519311
2018-01-24,160.43,160.84,158.19,159.15,54581113
2018-01-25,160.19,160.26,158.54,159.05,29091836
2018-01-26,159.92,161.51,159.63,161.42,32480566
2018-01-29,161.1,161.47,160.37,160.65,37445641
2018-01-30,159.24,160.06,158.55,159.38,45361913
2018-01-31,160.3,160.6,159.04,160.05,42813307
2018-02-01,158.84,160.36,158.17,158.68,39075229
2018-02-02,158.1,158.44,155.39,155.52,68864226
2018-02-05,154.12,156.6,149.27,149.39,106503493
2018-02-06,147.35,153.54,146.53,153.35,119411224
2018-02-07,152.86,154.52,151.35,151.36,91381005
2018-02-08,151.82,151.92,144.98,144.98,95544951
2018-02-09,147.06,148.56,141.83,147.48,113903865
2018-02-12,148.96,151.12,147.82,150.1,63875317
2018-02-13,149.26,151.17,149.01,150.87,32059948
2018-02-14,150.02,153.93,149.27,153.7,52722796
2018-02-15,155.08,156.55,153.47,156.55,52192256
2018-02-16,156.06,157.55,155.59,155.85,62777166
2018-02-20,155.31,157.48,155.24,156.11,37601981
2018-02-21,156.89,158.46,155.62,155.72,41506402
2018-02-22,156.4,157.23,155.3,155.7,37377771
2018-02-23,156.89,158.88,156.31,158.88,50784223
2018-02-26,159.6,160.99,159.5,160.99,40111234
2018-02-27,161.01,161.3,158.92,159.0,42608789
2018-02-28,159.9,160.42,157.87,157.98,43513424
2018-03-01,158.05,158.79,154.0,155.4,78142425
2018-03-02,153.61,157.1,153.02,156.82,59008766
2018-03-05,156.13,158.97,155.5,158.56,39134263
2018-03-06,159.3,159.77,158.23,159.23,30026267
2018-03-07,158.02,159.73,157.74,159.6,34948925
2018-03-08,160.18,160.59,159.62,160.48,26169991
2018-03-09,161.65,163.6,161.39,163.6,39170410
2018-03-12,164.06,164.84,163.71,164.47,38120957
2018-03-13,165.15,165.53,161.81,162.23,56180340
2018-03-14,163.05,163.2,161.49,162.2,40946260
2018-03-15,162.34,163.0,161.46,162.06,29126529
2018-03-16,162.29,162.69,161.5,161.58,31455439
2018-03-19,160.08,160.13,156.75,158.13,72142583
2018-03-20,158.13,159.02,157.66,158.65,34512053
2018-03-21,158.25,159.7,157.27,157.96,44224708
2018-03-22,155.86,156.87,153.86,154.06,67865831
2018-03-23,153.87,154.53,149.92,150.0,81159602
2018-03-26,153.0,155.76,150.61,155.57,58515107
2018-03-27,156.71,156.73,149.21,150.54,81138536
2018-03-28,149.75,151.2,147.66,148.81,90153462
2018-03-29,149.64,153.03,148.22,151.53,69910751
2018-04-02,150.46,151.16,145.62,147.16,87368470
2018-04-03,148.49,149.44,146.15,148.82,64597532
2018-04-04,145.99,151.63,145.77,151.16,66800053
2018-04-05,152.67,152.9,150.92,152.02,43500703
2018-04-06,150.41,151.84,147.51,148.22,60545712
2018-04-09,149.53,152.24,149.01,149.26,42311364
2018-04-10,151.53,153.05,150.53,152.55,50076851
2018-04-11,151.6,153.3,151.5,151.67,41975733
2018-04-12,152.64,154.03,152.51,153.5,31113404
2018-04-13,154.26,154.49,152.04,152.71,45004210
2018-04-16,153.73,154.43,152.81,153.87,28608350
2018-04-17,155.37,157.52,155.11,157.18,36671130
2018-04-18,157.2,158.03,156.43,157.5,30527367
2018-04-19,156.76,157.08,155.52,156.06,35256029
2018-04-20,155.66,155.77,153.05,153.59,49712692
